lat_values,lng_values,city,country,Temp,Humidity,Cloudiness,Wind Speed,Lat,Longitude
-18.085758045295066,113.06063758478973,karratha,au,83.96,13,0,11.59,-20.74,116.85
-24.085672023089984,139.90775283562596,mount isa,au,93.2,26,75,6.93,-20.73,139.5
16.21212437969392,-84.60779765637359,brus laguna,hn,74.47,95,92,2.53,15.75,-84.48
-2.845052340545408,-169.33855139354145,saleaula,ws,,,,,,
29.089736165039284,-3.2653328149494882,adrar,dz,62.6,33,0,9.17,27.87,-0.29
46.951968145510136,114.23142485146423,baruun-urt,mn,15.61,48,0,12.03,46.68,113.28
56.3691378894147,108.33783324926242,kazachinskoye,ru,21.86,89,48,4.32,57.7,93.28
-25.653775323159692,-22.958225660670763,caravelas,br,78.07,100,92,21.09,-17.71,-39.25
21.69912494719111,115.46172207876941,jieshi,cn,72.13,100,0,9.51,22.81,115.83
-4.915497506385279,103.39792890750749,baturaja,id,74.06,100,88,4.21,-4.13,104.17
62.36504060623005,-20.376726843483368,vestmannaeyjar,is,47.92,97,68,14.32,63.44,-20.27
84.40646576980953,59.8249012088738,amderma,ru,26.5,92,76,13.82,69.75,61.65
-15.021084420826767,27.026761314723785,mumbwa,zm,71.63,70,56,4.88,-14.98,27.06
-25.497562455671044,147.96380073773594,roma,au,79.96,47,0,6.26,-26.58,148.78
49.62871789194534,113.61195399107868,aksha,ru,23.21,46,48,14.05,50.28,113.29
8.991562042675966,-8.295654220274514,beyla,gn,66.46,96,24,2.53,8.68,-8.63
35.499832853648954,-93.16052027521991,russellville,us,44.6,48,1,5.82,35.28,-93.13
-9.580684417713513,-53.906227476035994,alta floresta,br,73.03,97,32,4.09,-9.88,-56.09
21.81034809276582,-99.25994475204794,tamasopo,mx,70.46,55,0,10.4,21.93,-99.48
71.12679186372625,133.82757356579845,ust-kuyga,ru,1.66,68,56,5.37,70.02,135.6
-14.529675168446886,-39.49351788862245,coaraci,br,73.3,90,92,5.7,-14.64,-39.55
-16.403596293536836,105.33686577332219,banjar,id,84.2,74,20,4.7,-8.19,114.97
-37.25338281293789,146.0864899194865,healesville,au,61.57,63,75,11.41,-37.65,145.52
-10.772463222009321,62.73185132774654,victoria,sc,78.8,88,75,9.17,-4.62,55.45
7.92632223749321,-5.978074565738581,mankono,ci,74.24,91,24,5.26,8.06,-6.19
6.912895238161937,89.06931690016347,port blair,in,82.21,100,0,7.11,11.67,92.75
61.495972748935856,152.17962522686366,talaya,ru,3.37,75,56,3.09,61.38,152.75
42.90061194422901,-126.32736378855174,coos bay,us,57.2,87,1,5.82,43.37,-124.22
82.9720755854301,-63.40291148181572,narsaq,gl,35.6,93,0,4.7,60.92,-46.05
27.12609717156009,57.92347010878126,minab,ir,71.09,68,0,3.53,27.15,57.08
14.695787549204582,16.26354155377325,moussoro,td,74.11,24,0,12.08,13.64,16.49
21.024386084574218,124.88941186992923,basco,ph,81.31,100,76,16.55,20.45,121.97
45.07606532905456,-137.5931429935702,port hardy,ca,50,81,5,0.78,50.7,-127.42
-17.832601591573933,49.40428339376237,toamasina,mg,71.6,94,40,2.08,-18.17,49.38
-0.3778198093307168,-84.43833015429124,manta,ec,73.4,83,75,14.99,-0.95,-80.73
36.45721448128043,79.3982790059527,shache,cn,34.87,79,56,5.7,38.42,77.24
11.207883521519989,-4.467934811806458,bobo dioulasso,bf,75.01,34,0,8.61,11.18,-4.3
36.328843737766775,113.07772277078908,hecun,cn,45.98,69,20,3.76,36.53,114.11
2.500637777183414,132.2345709446978,sorong,id,79.73,100,24,2.68,-0.88,131.25
72.77935096699073,14.858443051529946,andenes,no,35.6,100,92,6.93,69.31,16.12
68.30902590574456,84.37485776601523,dudinka,ru,1.03,61,8,4.99,69.41,86.18
50.03277396403519,-64.12323973270834,havre-saint-pierre,ca,44.6,93,90,6.93,50.23,-63.6
-21.43459247916094,-58.14846646039827,porto murtinho,br,72.89,93,8,4.54,-21.7,-57.88
13.019596399825659,-103.06872917926385,petatlan,mx,86,70,40,5.82,17.52,-101.27
5.934953790946764,8.068214629068024,ugep,ng,76.54,93,92,8.05,5.81,8.08
55.53850331092718,160.67336956347293,klyuchi,ru,32.93,79,48,16.33,52.27,79.17
-3.9889080498194573,-61.80211997336909,anori,br,82.43,77,8,3.47,-3.77,-61.64
35.72605985843488,127.3451704760808,seoul,kr,58.23,67,1,5.82,37.57,126.98
-17.317502306086737,141.5770086008618,mareeba,au,82.4,58,0,13.87,-17,145.43
25.002685713893158,-16.915814060082084,arona,es,76.89,22,0,19.46,28.1,-16.68
24.80858643923891,-71.8115050732799,cockburn town,bs,80.09,100,0,17.18,24.03,-74.52
59.64352463838716,17.7201155410645,marsta,se,42.3,93,20,10.29,59.62,17.85
68.51040277833974,156.40439690249582,srednekolymsk,ru,-0.42,76,80,4.54,67.45,153.68
20.072194865196224,114.41108982969189,zhuhai,cn,76.28,61,0,13.87,22.28,113.57
-5.257437033920482,-90.15473219670656,san cristobal,ec,69.8,83,75,11.41,-0.9,-89.62
8.501006465787995,134.33357720263535,meyungs,pw,85.95,66,90,5.82,7.34,134.47
4.028489337212221,42.971714965372996,wajid,so,64.93,90,0,5.21,3.81,43.25
28.89144854601537,134.33912839583292,nichinan,jp,68.61,94,75,28.86,31.6,131.37
-15.867971717174882,-77.35262509356602,marcona,pe,59.89,100,12,12.93,-15.37,-75.16
-32.022620367746285,21.976398840073983,carnarvon,za,39.59,56,0,13.53,-30.97,22.13
-14.302782955555102,40.07616356036772,nacala,mz,78.61,96,0,11.25,-14.54,40.67
13.169445287431003,86.6173806647472,yarada,in,83.74,100,0,13.6,17.65,83.27
-4.5954616445978616,-154.9181080783477,faanui,pf,79.6,100,80,14.76,-16.48,-151.75
-14.439519838209748,163.37844368713047,luganville,vu,78.7,100,32,9.28,-15.53,167.17
40.145150564190914,140.28190247856048,takanosu,jp,56.71,71,0,2.24,40.22,140.37
-29.527148904981317,156.57595986037433,ballina,au,75.1,91,0,4.47,-28.87,153.57
25.17201945547791,-60.0214154377482,the valley,ai,80.36,100,76,18.68,18.22,-63.06
54.651717978961784,60.030877245291265,leninsk,ru,44.6,100,90,8.95,48.71,45.2
-8.073611436722459,-72.43924046261165,porto walter,br,75.82,95,48,1.01,-8.27,-72.74
69.30239031794366,80.66837962095974,karaul,ru,14.35,94,20,4.09,58.31,48.35
15.19560265067389,4.965758264002062,tahoua,ne,60.88,48,0,5.59,14.89,5.27
9.017411442488026,32.98046954286795,malakal,sd,76.58,76,0,5.77,9.53,31.66
70.96978646655478,119.71939445645643,zhigansk,ru,16.06,88,76,4.21,66.77,123.37
-6.8443962879768065,4.145707888383896,gamba,ga,73.75,99,92,1.45,-2.65,10
51.0679322573273,110.65190575694106,khilok,ru,22.31,65,76,8.5,51.37,110.47
-49.150195944735025,175.83288434932473,dunedin,nz,60.7,73,0,3.76,-45.87,170.5
68.93067472833891,31.466223706979008,verkhnetulomskiy,ru,32,87,75,6.71,68.61,31.8
18.850931425782633,-71.65553647670626,comendador,do,71.5,95,24,2.24,18.88,-71.7
11.433714881181075,56.20303475958198,bargal,so,30.2,68,0,2.24,46.22,10.17
50.16262044870109,32.25594047589453,hrebinka,ua,41.62,91,92,3.98,50.12,32.44
65.33248591331306,146.69416907299097,artyk,ru,16.15,77,0,2.75,57.71,52.5
20.077273513160208,111.94535878081552,qiongshan,cn,73.4,88,0,2.24,20.01,110.35
58.802170437552206,-127.73843678482737,smithers,ca,39.2,93,40,4.7,54.78,-127.17
44.06497610632306,-117.52484427919681,ontario,us,82.54,10,1,2.01,34.06,-117.65
54.22395135492107,-88.6403740814947,geraldton,ca,26.6,92,90,14.99,49.73,-86.95
10.159855900840569,-73.90110938604295,el copey,co,71.95,91,32,1.86,10.15,-73.96
31.029541110188333,-13.127251864820238,teguise,es,75.2,31,0,10.29,29.06,-13.56
28.42537174015095,118.34953223532216,shangrao,cn,54.4,91,0,2.35,28.45,117.97
2.4414228050769964,45.237257891048074,afgoye,so,70.01,95,0,4.81,2.14,45.12
50.57719001370111,-32.247549952499156,lagoa,pt,65.38,100,92,10.85,39.05,-27.98
7.053477468562946,-114.39904716608098,san patricio,mx,84.2,74,5,5.82,19.22,-104.7
-23.321333335340796,35.38075862275119,maxixe,mz,67.45,100,100,25.23,-23.86,35.35
-31.725024533919182,13.529681483414947,oranjemund,na,65.47,76,0,16.78,-28.55,16.43
-5.015438774553644,87.21447697881547,hambantota,lk,76.72,100,12,9.4,6.12,81.12
63.04008845486854,-165.82170007305,nome,us,30.2,100,90,3.31,64.5,-165.41
2.1310880005210606,5.379277857658337,yenagoa,ng,76.18,94,88,6.6,4.92,6.26
60.281032991220854,23.084912877499875,salo,fi,33.8,100,56,4.7,60.38,23.13
1.0501180526145646,-24.312402996773187,touros,br,78.29,87,68,14.32,-5.2,-35.46
69.22923300541811,77.47112253145485,tazovskiy,ru,20.33,87,80,8.61,67.47,78.7
51.33743945894389,21.654513535686505,pionki,pl,42.79,100,88,12.53,51.48,21.45
59.70547567033728,149.24149382098716,arman,ru,15.8,78,75,2.68,59.7,150.17
66.92141025333478,88.43895988658721,svetlogorsk,ru,42.8,93,75,6.71,54.94,20.15
19.354019551589545,-88.10233620132725,felipe carrillo puerto,mx,78.34,68,44,4.36,19.58,-88.05
64.57771270863282,-23.187808850128334,olafsvik,is,46.75,97,12,16.67,64.89,-23.71
22.600988087371036,-83.89884567832112,pinar del rio,cu,75.1,99,92,10.36,22.42,-83.7
-2.5924762097544374,128.81767753313773,amahai,id,82.21,100,8,2.08,-3.33,128.92
33.26412764825774,-82.69609062134685,milledgeville,us,59.7,72,1,6.38,33.08,-83.23
18.667777546341142,-73.84110388469286,jeremie,ht,80.95,98,48,7.83,18.65,-74.12
46.83495122690664,40.63160173588619,mechetinskaya,ru,44.23,93,48,8.34,46.77,40.46
52.36383016411358,58.992949923803224,kizilskoye,ru,22.54,83,36,9.4,52.72,58.67
-8.614349411790272,-41.068288521020264,casa nova,br,86,42,0,9.17,-9.42,-41.13
15.022391953380861,24.8762208969018,kutum,sd,64.61,21,0,10.58,14.2,24.67
53.34014328064512,33.26894525678864,kletnya,ru,37.66,95,80,2.98,53.39,33.22
-1.2200517022832997,100.92969346978543,solok,id,70.33,96,32,2.35,-0.79,100.66
21.852295487365254,-19.808169889574202,nouadhibou,mr,82.4,30,0,10.29,20.93,-17.03
-6.269709470381244,16.850975074947826,kasongo-lunda,cd,68.44,100,80,1.52,-6.47,16.82
-32.29172128943438,-73.47277145747846,valparaiso,cl,52.54,87,0,5.82,-33.04,-71.63
43.68258625370467,99.35283396674345,hovd,mn,9.4,78,0,2.86,48.01,91.64
-35.373733317840035,-46.94591658233611,cidreira,br,64.3,100,92,7.49,-30.18,-50.21
12.456293750395758,61.07735962565255,salalah,om,77,78,0,3.36,17.02,54.09
-33.939768137083796,176.10806900483527,ngunguru,nz,61.78,93,64,7.9,-35.62,174.5
-17.99420573131782,95.92094010782597,labuhan,id,80.86,100,12,8.28,-6.88,112.21
46.513905205178105,36.616894009321555,osypenko,ua,52.64,100,76,10.29,46.91,36.83
27.591639170916395,34.05296119886293,hurghada,eg,75.2,47,0,9.17,27.26,33.81
55.260071081458676,76.80536286806995,chany,ru,31.09,88,92,12.82,55.31,76.76
19.547689000525153,-68.67494325091656,samana,do,80.59,90,92,7.23,19.21,-69.34
32.77191696185345,110.76593356998279,shiyan,cn,50.62,87,0,2.46,32.65,110.78
-4.349168358672912,44.739173715732846,bur gabo,so,33.8,100,88,4.7,60.45,22.27
69.41175788851743,46.468328663284325,mezen,ru,22.63,74,12,8.79,65.85,44.24
-24.178397015190484,78.49771875528376,grand river south east,mu,75.2,83,40,11.41,-20.29,57.78
46.34160749248937,-63.88830698563778,summerside,ca,51.8,81,75,4.7,46.4,-63.79
-17.332298817427613,-153.72479414204017,vaitape,pf,79.46,100,64,13.31,-16.52,-151.75
58.057740075883515,19.017082975713237,visby,se,44.6,93,76,11.41,57.64,18.3
63.09526758854827,50.91076052286638,zheleznodorozhnyy,ru,30.79,92,90,6.71,55.75,38
28.23621836381116,137.41735320485958,shingu,jp,68,88,75,2.24,33.73,135.98
42.40301685034896,-21.743349262541443,vila franca do campo,pt,68,94,40,25.28,37.72,-25.43
-1.112838992261132,154.4078024178699,namatanai,pg,83.38,100,100,4.25,-3.67,152.43
32.12238312506706,-89.58749486440763,brandon,us,70.95,60,75,5.82,27.94,-82.29
-6.543016666923123,115.39698999271593,kalianget,id,84.37,94,0,8.79,-7.05,113.93
-32.57033664567976,-61.79142549487082,bell ville,ar,61.87,77,0,7.27,-32.63,-62.69
48.34305252430366,37.676047170609706,shcherbynivka,ua,47.96,95,92,9.91,48.39,37.79
59.32531615361029,67.22251324912267,kondinskoye,ru,21.73,98,76,3.09,59.65,67.41
-0.7782683981479863,-45.18167862946828,candido mendes,br,80.86,98,92,16.44,-1.45,-45.72
58.91802565197642,122.9570902291133,aldan,ru,13.72,71,44,2.46,58.6,125.39
33.16908178512264,-26.987620465167623,ponta delgada,pt,68,94,40,25.28,37.73,-25.67
44.41214340771174,53.9018072593974,zhanaozen,kz,37.48,92,8,5.1,43.3,52.8
-7.628363703522552,-71.10151098390791,tarauaca,br,82.84,73,24,4.36,-8.16,-70.77
-5.324350114979893,157.92446488895843,kieta,pg,84.14,92,8,2.75,-6.22,155.63
59.759726889933916,-56.44423800226245,nuuk,gl,32,100,90,11.41,64.18,-51.72
-47.85695851808565,162.37513740058972,tuatapere,nz,56.51,83,0,2.98,-46.13,167.68
-39.69830857989487,151.32186808093076,lakes entrance,au,67.45,76,80,5.32,-37.88,147.98
-30.848277106803216,-68.84671518718206,san juan,ar,67.27,51,0,1.86,-31.54,-68.54
29.795872410110476,142.34693460741192,katsuura,jp,60.8,77,75,11.41,35.13,140.3
51.060792994201705,-125.74799210839473,campbell river,ca,51.26,93,5,0.85,50.02,-125.24
23.548593966761686,-105.22648962872279,pueblo nuevo,mx,68.49,59,20,10.29,19.67,-99.62
24.723010202374823,-110.01700016097999,la paz,mx,93.2,30,5,9.17,24.17,-110.3
16.47318757700775,-15.127862008258433,podor,sn,80.59,33,0,8.01,16.66,-14.97
28.123213991042448,48.56585404720073,bayan,kw,69.8,77,5,5.82,29.3,48.05
24.118433003618634,78.23045687508181,bina-etawa,in,61.42,48,0,2.86,24.19,78.2
69.68401003882764,165.78668551745722,bilibino,ru,-8.79,62,64,2.53,68.05,166.44
65.22672470794163,160.59950130842083,evensk,ru,27.31,100,88,3.09,61.95,159.23
25.114776818975344,82.84511813895608,chunar,in,67.36,84,8,2.75,25.13,82.9
-20.059795100546864,23.838857341345943,maun,bw,71.6,64,0,11.41,-19.98,23.42
59.36410759133531,92.27508808942292,yeniseysk,ru,27.04,85,80,4.54,58.45,92.17
58.66733457831057,-149.85473966373368,homer,us,48.2,66,1,18.34,59.64,-151.55
23.422326078248446,24.033951232757573,jalu,ly,55.34,92,0,3.02,29.03,21.55
-12.403226752115131,-64.69514461009862,rodrigues alves,br,77,88,0,3.24,-7.57,-72.62
47.71525723577625,36.756336139223095,kuybysheve,ua,48.1,94,56,7.9,47.36,36.65
-17.422245713372817,-179.37254938859027,halalo,wf,,,,,,
-32.660260460671964,143.34518068618542,mildura,au,67.63,70,8,5.37,-34.2,142.15
48.45947076081424,-110.37013843785518,havre,us,42.8,52,1,6.93,48.55,-109.68
63.420618875912254,-118.62814343996575,hay river,ca,41,75,75,12.75,60.82,-115.8
-0.5747224627552612,30.0679451222085,bushenyi,ug,62.41,95,44,1.74,-0.59,30.21
46.44286758089282,-61.66235421884126,inverness,ca,42.8,100,1,3.36,46.23,-61.3
-24.24310268340561,55.50415724521588,saint-joseph,re,72.41,64,90,3.36,-21.37,55.62
-15.426249601600233,-83.02011843847407,lima,pe,62.32,77,12,2.08,-12.04,-77.03
36.48723882312011,53.543319441408926,behshahr,ir,64.4,93,40,4.7,36.69,53.55
63.48957940711168,-153.84239429552497,kenai,us,47.32,75,1,29.97,60.55,-151.26
19.931199527748078,30.023071906853602,marawi,sd,71.05,46,0,2.98,18.48,31.82
-27.946293422309417,22.30231981142316,kathu,za,54.04,21,0,16.84,-27.7,23.05
16.69909987567533,-18.93026942967134,dakar,sn,82.4,88,0,5.82,14.69,-17.44
65.07523015230007,-63.18559801651517,pangnirtung,ca,13.04,100,24,5.26,66.15,-65.71
-30.463921993206093,139.84202089347252,broken hill,au,84.23,42,8,18.12,-31.95,141.43
66.85165815448295,-19.916152477925095,skagastrond,is,45.22,94,0,19.42,65.75,-19.64
-20.543350092916825,-62.302133170368336,boyuibe,bo,72.89,78,44,16.62,-20.42,-63.28
2.266610264894055,63.149834048691105,kudahuvadhoo,mv,79.78,100,48,3.53,2.67,72.89
-33.97187279961047,153.13063017397445,nelson bay,au,75.2,60,12,8.05,-32.72,152.15
-18.18328764295167,-25.031834334966078,maceio,br,73.4,88,20,4.7,-9.67,-35.74
49.9454270841631,38.49507711448743,veydelevka,ru,43.06,94,92,6.22,50.15,38.45
36.40889517111974,-1.2382418974650875,wahran,dz,,,,,,
17.738297319450993,94.45523532649912,pathein,mm,73.12,99,76,1.01,16.78,94.73
50.668810383598554,66.58614448214229,derzhavinsk,kz,34.06,100,92,9.28,51.1,66.32
5.742684248060542,-109.23201970791395,lazaro cardenas,mx,83.11,78,0,5.21,17.96,-102.2
50.53997923493566,16.608476909835503,nowa ruda,pl,44.6,93,20,14.99,50.58,16.5
-7.5973296463888005,-26.353508287616506,pitimbu,br,75.2,94,75,10.29,-7.47,-34.81
30.640507520422062,37.000966293819175,bayir,jo,63.27,40,40,3.36,32.03,35.86
51.5258455328688,133.55411619669064,chegdomyn,ru,40.63,71,44,10.8,51.12,133.02
-3.6782600770380043,-84.753325464482,el alto,pe,71.95,93,80,8.79,-4.27,-81.21
-32.152158988578265,26.430616144154413,whittlesea,za,28.48,87,0,0.85,-32.18,26.82
59.56102443799986,-105.92929702959336,la ronge,ca,32,94,90,2.24,55.1,-105.28
-41.577987254239574,-42.03168778085765,rio grande,br,64.34,100,92,5.26,-32.03,-52.1
38.051226117645115,-89.38073618676765,carbondale,us,41,45,1,8.23,37.73,-89.22
42.11211228508017,-110.62583492479932,evanston,us,39.58,65,90,10.29,42.04,-87.69
